text,label
ట్రాన్స్‌ఫార్మర్ సమస్య ఉంది. మరమ్మత్తు చేయాలి,Energy
కరెంటు బిల్లు అధికంగా వచ్చింది. త్వరగా తనిఖీ చేయండి,Energy
ట్రాన్స్‌ఫార్మర్ సమస్య ఉంది. మరమ్మత్తు చేయాలి,Energy
దయచేసి తెలపండి కరెంటు మీటర్ మార్చండి. సరిగా పని చేయడం లేదు,Energy
ప్రతిరోజు విద్యుత్తు అంతరాయం ఏర్పడుతుంది,Energy
విద్యుత్ సమస్య గత మూడు నెలలుగా ఉంది. పరిష్కరించాలి,Energy
ట్రాన్స్‌ఫార్మర్ సమస్య ఉంది. మరమ్మత్తు చేయాలి,Energy
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
వినమ్రంగా కోరుకుంటున్నాను ఆలస్యం చేయకుండా FIR నమోదు చేయండి,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
దయచేసి తెలపండి తక్షణం FIR నమోదు చేయండి,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
దయచేసి అత్యవసరం FIR నమోదు చేయండి,Police
వినమ్రంగా కోరుకుంటున్నాను త్వరగా FIR నమోదు చేయండి,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
దయచేసి అత్యవసరం FIR నమోదు చేయండి,Police
కృపయా త్వరగా FIR నమోదు చేయండి,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
దయచేసి తెలపండి తక్షణం FIR నమోదు చేయండి,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
వినమ్రంగా కోరుకుంటున్నాను వెంటనే FIR నమోదు చేయండి,Police
కృపయా ఆలస్యం చేయకుండా FIR నమోదు చేయండి,Police
దయచేసి తెలపండి అత్యవసరం FIR నమోదు చేయండి,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
దయచేసి తెలపండి శీఘ్రంగా FIR నమోదు చేయండి,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో ఫిర్యాదు అంగీకరించడం లేదు,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
అవినీతి కేసు నమోదు చేయాలి. అధికారి లంచం కోరారు,Police
పోలీసు స్టేషన్‌లో FIR రిజిస్టర్ చేయడం లేదు,Police
పాత వయస్సు పెన్షన్ ఒక నెలగా రాలేదు,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
సామాజిక భద్రతా పెన్షన్ పదిహేను రోజులుగా జమ కాలేదు,Social Welfare
సామాజిక భద్రతా పెన్షన్ మూడు నెలలుగా జమ కాలేదు,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. ఆలస్యం చేయకుండా తిరిగి ప్రారంభించాలి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. శీఘ్రంగా తిరిగి ప్రారంభించాలి,Social Welfare
పాత వయస్సు పెన్షన్ మూడు నెలలుగా రాలేదు,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. శీఘ్రంగా తిరిగి ప్రారంభించాలి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. ఆలస్యం చేయకుండా తిరిగి ప్రారంభించాలి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. ఆలస్యం చేయకుండా తిరిగి ప్రారంభించాలి,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. త్వరగా తిరిగి ప్రారంభించాలి,Social Welfare
సామాజిక భద్రతా పెన్షన్ ఆరు నెలలుగా జమ కాలేదు,Social Welfare
సామాజిక భద్రతా పెన్షన్ పది రోజులుగా జమ కాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ మూడు నెలలుగా రాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ రెండు వారాలుగా రాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ ఆరు నెలలుగా రాలేదు,Social Welfare
కృపయా వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
పాత వయస్సు పెన్షన్ మూడు నెలలుగా రాలేదు,Social Welfare
దయచేసి తెలపండి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
దయచేసి తెలపండి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. తక్షణం తిరిగి ప్రారంభించాలి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. ఆలస్యం చేయకుండా తిరిగి ప్రారంభించాలి,Social Welfare
పాత వయస్సు పెన్షన్ ఒక నెలగా రాలేదు,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. అత్యవసరం తిరిగి ప్రారంభించాలి,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
పాత వయస్సు పెన్షన్ రెండు నెలలుగా రాలేదు,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. ఆలస్యం చేయకుండా తిరిగి ప్రారంభించాలి,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
సామాజిక భద్రతా పెన్షన్ పది రోజులుగా జమ కాలేదు,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
దయచేసి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
కృపయా వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
విధవ పెన్షన్ ఆగిపోయింది. ఆలస్యం చేయకుండా తిరిగి ప్రారంభించాలి,Social Welfare
పాత వయస్సు పెన్షన్ ఒక నెలగా రాలేదు,Social Welfare
వినమ్రంగా కోరుకుంటున్నాను వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
సామాజిక భద్రతా పెన్షన్ పదిహేను రోజులుగా జమ కాలేదు,Social Welfare
కృపయా వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
దయచేసి తెలపండి వైకల్య పెన్షన్ ఆమోదించండి,Social Welfare
పాత వయస్సు పెన్షన్ రెండు వారాలుగా రాలేదు,Social Welfare
సామాజిక భద్రతా పెన్షన్ గత మూడు నెలలుగా జమ కాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ మూడు నెలలుగా రాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ మూడు నెలలుగా రాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ రెండు వారాలుగా రాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ ఒక నెలగా రాలేదు,Social Welfare
గ్రామానికి ఆరు నెలలుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
సర్పంచ్ కార్యాలయంలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా మూడు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
గ్రామానికి గత మూడు నెలలుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
గ్రామానికి గత మూడు నెలలుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
దయచేసి పంచాయతీ కార్యాలయంలో పనులు తక్షణం పూర్తి చేయండి,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా రెండు వారాలుగా కాకపోవడంతో సమస్య,Panchayat Raj
ఆసుపత్రిలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
గ్రామానికి పది రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా రెండు వారాలుగా కాకపోవడంతో సమస్య,Panchayat Raj
గ్రామానికి ఒక నెలగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
గ్రామానికి పదిహేను రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
గ్రామానికి గత మూడు నెలలుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
గ్రామానికి ఒక నెలగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా పదిహేను రోజులుగా కాకపోవడంతో సమస్య,Panchayat Raj
గ్రామానికి పదిహేను రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
దయచేసి తెలపండి పంచాయతీ కార్యాలయంలో పనులు అత్యవసరం పూర్తి చేయండి,Panchayat Raj
గ్రామానికి పది రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
కృపయా పంచాయతీ కార్యాలయంలో పనులు తక్షణం పూర్తి చేయండి,Panchayat Raj
పాఠశాలలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
గ్రామానికి గత మూడు నెలలుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
సర్పంచ్ కార్యాలయంలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
వినమ్రంగా కోరుకుంటున్నాను పంచాయతీ కార్యాలయంలో పనులు ఆలస్యం చేయకుండా పూర్తి చేయండి,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా ఆరు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా మూడు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
దయచేసి పంచాయతీ కార్యాలయంలో పనులు అత్యవసరం పూర్తి చేయండి,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా గత మూడు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా పది రోజులుగా కాకపోవడంతో సమస్య,Panchayat Raj
ప్రాథమిక ఆరోగ్య కేంద్రంలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
దయచేసి పంచాయతీ కార్యాలయంలో పనులు తక్షణం పూర్తి చేయండి,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా మూడు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
పాఠశాలలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
గ్రామానికి పదిహేను రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా రెండు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
కృపయా పంచాయతీ కార్యాలయంలో పనులు వెంటనే పూర్తి చేయండి,Panchayat Raj
దయచేసి తెలపండి పంచాయతీ కార్యాలయంలో పనులు త్వరగా పూర్తి చేయండి,Panchayat Raj
దయచేసి తెలపండి పంచాయతీ కార్యాలయంలో పనులు శీఘ్రంగా పూర్తి చేయండి,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా గత మూడు నెలలుగా కాకపోవడంతో సమస్య,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా రెండు వారాలుగా కాకపోవడంతో సమస్య,Panchayat Raj
గ్రామానికి పది రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
గ్రామానికి పది రోజులుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
ఆసుపత్రిలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
బస్ స్టాండ్ దగ్గర తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
గ్రామానికి ఒక నెలగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
పాఠశాలలో తాగునీటి సౌకర్యం కల్పించాలి,Panchayat Raj
గ్రామానికి మూడు నెలలుగా తాగునీరు రాకపోవడం వల్ల తీవ్ర ఇబ్బందులు,Panchayat Raj
మిషన్‌ భగీరథ తాగునీటి సరఫరా పదిహేను రోజులుగా కాకపోవడంతో సమస్య,Panchayat Raj
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
డ్రైవింగ్ లైసెన్స్ పరీక్ష తేదీ కావాలి,Transport
మా వార్డులో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
డ్రైవింగ్ లైసెన్స్ పరీక్ష తేదీ కావాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
డ్రైవింగ్ లైసెన్స్ పరీక్ష తేదీ కావాలి,Transport
ప్రాథమిక ఆరోగ్య కేంద్రంలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
పాఠశాలలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
వాహన రిజిస్ట్రేషన్ ఆలస్యం అవుతోంది. త్వరగా జారీ చేయాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
వాహన రిజిస్ట్రేషన్ ఆలస్యం అవుతోంది. తక్షణం జారీ చేయాలి,Transport
ఆసుపత్రిలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
ప్రాథమిక ఆరోగ్య కేంద్రంలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
డ్రైవింగ్ లైసెన్స్ పరీక్ష తేదీ కావాలి,Transport
డ్రైవింగ్ లైసెన్స్ పరీక్ష తేదీ కావాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
వాహన రిజిస్ట్రేషన్ ఆలస్యం అవుతోంది. శీఘ్రంగా జారీ చేయాలి,Transport
ఆసుపత్రిలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
ప్రాథమిక ఆరోగ్య కేంద్రంలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
బస్ ప్రమాదంలో గాయపడ్డారు. పరిహారం కావాలి,Transport
పంచాయతీ కార్యాలయంలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
ఆసుపత్రిలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
వాహన రిజిస్ట్రేషన్ ఆలస్యం అవుతోంది. అత్యవసరం జారీ చేయాలి,Transport
వాహన రిజిస్ట్రేషన్ ఆలస్యం అవుతోంది. వెంటనే జారీ చేయాలి,Transport
పాఠశాలలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
పాఠశాలలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
ఆసుపత్రిలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
ప్రాథమిక ఆరోగ్య కేంద్రంలో రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
వాహన రిజిస్ట్రేషన్ ఆలస్యం అవుతోంది. త్వరగా జారీ చేయాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
బస్సు సర్వీస్ లేదు. మా గ్రామానికి బస్సులు నడవాలి,Transport
దయచేసి తెలపండి పొలానికి దారి ఇవ్వడం లేదని సబ్ కలెక్టర్ కు ఫిర్యాదు చేశారు. ఇస్నాపూర్ మండలం అన్నారం గ్రామంలో సర్వే నెంబర్ 144లో ఒక ఎకరం భూమిని సాగు చేయడానికి వెళ్లినప్పుడు ఇతరులు నిరోధించారు,Revenue
పొలానికి దారి ఇవ్వడం లేదని సబ్ కలెక్టర్ కు ఫిర్యాదు చేశారు. ఇస్నాపూర్ మండలం అన్నారం గ్రామంలో సర్వే నెంబర్ 144లో ఒక ఎకరం భూమిని సాగు చేయడానికి వెళ్లినప్పుడు ఇతరులు నిరోధించారు. ఆలస్యం చేయకుండా చర్య తీసుకోండి,Revenue
"కృపయా విద్యుత్ సమస్య ఉంటే 1912 టోల్ ఫ్రీ నెంబర్ కు ఫోన్ చేసి ఫిర్యాదు చేయవచ్చు. విద్యుత్ బిల్లులు అధికంగా వచ్చినా, కరెంటు మోటరు ట్రాన్స్ఫార్మర్ సమస్య ఉన్నా ఫిర్యాదు చేయవచ్చు",Energy
"విద్యుత్ సమస్య ఉంటే 1912 టోల్ ఫ్రీ నెంబర్ కు ఫోన్ చేసి ఫిర్యాదు చేయవచ్చు. విద్యుత్ బిల్లులు అధికంగా వచ్చినా, కరెంటు మోటరు ట్రాన్స్ఫార్మర్ సమస్య ఉన్నా ఫిర్యాదు చేయవచ్చు. శీఘ్రంగా చర్య తీసుకోండి",Energy
"కృపయా విద్యుత్ సమస్య పరిష్కరించాలని ప్రజావాణిలో ఫిర్యాదు చేశారు. ప్రతిరోజు విద్యుత్తు అంతరాయం ఏర్పడుతూ, ప్రజలు తీవ్ర ఇబ్బందులు పడుతున్నారు",Energy
"విద్యుత్ సమస్య పరిష్కరించాలని ప్రజావాణిలో ఫిర్యాదు చేశారు. ప్రతిరోజు విద్యుత్తు అంతరాయం ఏర్పడుతూ, ప్రజలు తీవ్ర ఇబ్బందులు పడుతున్నారు. తక్షణం చర్య తీసుకోండి",Energy
వినమ్రంగా కోరుకుంటున్నాను తమకు వారానికి ఒక్కసారి మాత్రమే నీటి సరఫరా జరుగుతుందని యాదాద్రి-భువనగిరి జిల్లా కలెక్టర్‌కు చౌటుప్పల్‌ వాసులు ఫిర్యాదు చేశారు,Municipal Administration
తమకు వారానికి ఒక్కసారి మాత్రమే నీటి సరఫరా జరుగుతుందని యాదాద్రి-భువనగిరి జిల్లా కలెక్టర్‌కు చౌటుప్పల్‌ వాసులు ఫిర్యాదు చేశారు. త్వరగా చర్య తీసుకోండి,Municipal Administration
కృపయా గ్రామానికి నెలరోజులుగా తాగునీరు రాక తీవ్ర ఇబ్బందులు పడుతున్నామని చిట్కుల్‌ గ్రామస్తులు మిషన్‌ భగీరథ అధికారులపై ఆగ్రహం వ్యక్తం చేశారు,Panchayat Raj
గ్రామానికి నెలరోజులుగా తాగునీరు రాక తీవ్ర ఇబ్బందులు పడుతున్నామని చిట్కుల్‌ గ్రామస్తులు మిషన్‌ భగీరథ అధికారులపై ఆగ్రహం వ్యక్తం చేశారు. వెంటనే చర్య తీసుకోండి,Panchayat Raj
దయచేసి తెలపండి 15రోజులుగా మిషన్‌ భగీరథ తాగునీటి సరఫరా కాకపోవటంతో తండావాసులు ఖాళీబిందెలతో ఆందోళనకు దిగారు,Panchayat Raj
15రోజులుగా మిషన్‌ భగీరథ తాగునీటి సరఫరా కాకపోవటంతో తండావాసులు ఖాళీబిందెలతో ఆందోళనకు దిగారు. శీఘ్రంగా చర్య తీసుకోండి,Panchayat Raj
కృపయా ఓరుగల్లు కోట ప్రాంతవాసులు గత ఆరు రోజులుగా తీవ్ర తాగునీటి ఎద్దడితో అల్లాడుతున్నారు. తక్షణ ప్రత్యామ్నాయ చర్యగా ట్యాంకర్ల ద్వారా నీటి సరఫరా చేయాలని డిమాండ్ చేస్తున్నారు,Municipal Administration
ఓరుగల్లు కోట ప్రాంతవాసులు గత ఆరు రోజులుగా తీవ్ర తాగునీటి ఎద్దడితో అల్లాడుతున్నారు. తక్షణ ప్రత్యామ్నాయ చర్యగా ట్యాంకర్ల ద్వారా నీటి సరఫరా చేయాలని డిమాండ్ చేస్తున్నారు. తక్షణం చర్య తీసుకోండి,Municipal Administration
"దయచేసి పోలీసులు ఏదైనా నేరానికి సంబంధించి సమాచారం తెలిస్తే FIR నమోదు చేస్తారు. FIR అంటే ఫస్ట్‌ ఇన్ఫర్మేషన్‌ రిపోర్టు. ఎఫ్‌ఐఆర్‌లో తేది, ఫిర్యాదు ఇచ్చిన వారిపేరు, సమయం, సెక్షన్లు, నేరం వివరాలు ఉంటాయి",Police
"పోలీసులు ఏదైనా నేరానికి సంబంధించి సమాచారం తెలిస్తే FIR నమోదు చేస్తారు. FIR అంటే ఫస్ట్‌ ఇన్ఫర్మేషన్‌ రిపోర్టు. ఎఫ్‌ఐఆర్‌లో తేది, ఫిర్యాదు ఇచ్చిన వారిపేరు, సమయం, సెక్షన్లు, నేరం వివరాలు ఉంటాయి. త్వరగా చర్య తీసుకోండి",Police
"కృపయా మీ భూమి పోర్టల్ ద్వారా 1-బి, అడంగలు, గ్రామ మ్యాప్‌లు, ఇ-పాస్‌బుక్‌లు చూడవచ్చు. భూ వివాదాల స్థితిని తనిఖీ చేయవచ్చు, మ్యూటేషన్ మరియు భూమి మార్పిడి కోసం దరఖాస్తు చేసుకోవచ్చు",Revenue
"మీ భూమి పోర్టల్ ద్వారా 1-బి, అడంగలు, గ్రామ మ్యాప్‌లు, ఇ-పాస్‌బుక్‌లు చూడవచ్చు. భూ వివాదాల స్థితిని తనిఖీ చేయవచ్చు, మ్యూటేషన్ మరియు భూమి మార్పిడి కోసం దరఖాస్తు చేసుకోవచ్చు. వెంటనే చర్య తీసుకోండి",Revenue
దయచేసి వ్యవసాయం మరియు సహకారం శాఖకు సంబంధించిన ఫిర్యాదు,Agriculture
వ్యవసాయం మరియు సహకారం శాఖకు సంబంధించిన ఫిర్యాదు. వెంటనే చర్య తీసుకోండి,Agriculture
"దయచేసి తెలపండి ఆరోగ్యం, వైద్యం మరియు కుటుంబ సంక్షేమం శాఖలో సమస్య",Health
"ఆరోగ్యం, వైద్యం మరియు కుటుంబ సంక్షేమం శాఖలో సమస్య. త్వరగా చర్య తీసుకోండి",Health
"దయచేసి పశుపోషణ, డైరీ అభివృద్ధి మరియు మత్స్య సంపద శాఖ",Animal Husbandry
"పశుపోషణ, డైరీ అభివృద్ధి మరియు మత్స్య సంపద శాఖ. తక్షణం చర్య తీసుకోండి",Animal Husbandry
"దయచేసి వినియోగదారుల వ్యవహారాలు, ఆహారం మరియు సివిల్ సప్లైస్ శాఖ",Civil Supplies
"వినియోగదారుల వ్యవహారాలు, ఆహారం మరియు సివిల్ సప్లైస్ శాఖ. వెంటనే చర్య తీసుకోండి",Civil Supplies
వినమ్రంగా కోరుకుంటున్నాను మానవ వనరులు (పాఠశాల విద్య) శాఖ,Education
మానవ వనరులు (పాఠశాల విద్య) శాఖ. తక్షణం చర్య తీసుకోండి,Education
వినమ్రంగా కోరుకుంటున్నాను పాఠశాల భవనం మరమ్మత్తులు అవసరం. రాష్టం పడుతోంది,Education
పాఠశాల భవనం మరమ్మత్తులు అవసరం. రాష్టం పడుతోంది. తక్షణం చర్య తీసుకోండి,Education
వినమ్రంగా కోరుకుంటున్నాను ప్రాథమిక ఆరోగ్య కేంద్రంలో వైద్యులు హాజరుకావటం లేదు,Health
ప్రాథమిక ఆరోగ్య కేంద్రంలో వైద్యులు హాజరుకావటం లేదు. అత్యవసరం చర్య తీసుకోండి,Health
దయచేసి మా గ్రామానికి రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి,Transport
మా గ్రామానికి రోడ్లు మరమ్మత్తు చేయాలి. గుంతలు పడ్డాయి. ఆలస్యం చేయకుండా చర్య తీసుకోండి,Transport
దయచేసి తెలపండి పంట నష్టం పరిహారం ఇవ్వలేదు. రైతు భరోసా పథకం డబ్బు రాలేదు,Agriculture
పంట నష్టం పరిహారం ఇవ్వలేదు. రైతు భరోసా పథకం డబ్బు రాలేదు. ఆలస్యం చేయకుండా చర్య తీసుకోండి,Agriculture
వినమ్రంగా కోరుకుంటున్నాను పాత వయస్సు పెన్షన్ గత రెండు నెలలుగా రాలేదు,Social Welfare
పాత వయస్సు పెన్షన్ గత రెండు నెలలుగా రాలేదు. త్వరగా చర్య తీసుకోండి,Social Welfare
దయచేసి కుల ధృవీకరణ పత్రం కోసం దరఖాస్తు చేసాను. ఇంకా రాలేదు,Revenue
కుల ధృవీకరణ పత్రం కోసం దరఖాస్తు చేసాను. ఇంకా రాలేదు. వెంటనే చర్య తీసుకోండి,Revenue
